ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
124-1,1.00,4.533,0.38,1.00,4.419,0.789,0.50
124-2,1.00,4.165,0.34,1.00,4.181,0.787,0.34
124-3,1.00,4.540,0.46,1.00,4.415,0.782,0.47
125-1,1.00,3.059,1.00,1.00,3.070,0.768,0.99
125-2,1.00,3.984,0.49,1.00,3.747,0.916,0.49
125-3,1.00,3.709,0.60,1.00,3.601,0.685,0.63
126-1,0.00,4.654,1.00,0.00,4.661,0.788,1.00
127-1,1.00,3.414,0.56,1.00,3.371,0.754,0.56
127-2,1.00,2.926,0.70,1.00,2.895,0.735,0.69
127-3,0.00,4.654,1.00,0.00,4.661,0.788,1.00
128-1,0.93,4.595,1.00,0.93,4.655,0.757,1.00
129-1,1.00,3.057,0.57,1.00,2.978,0.751,0.60
129-2,0.00,4.654,1.00,0.00,4.661,0.788,1.00
129-3,1.00,3.057,0.57,1.00,2.978,0.751,0.60
130-1,0.00,4.654,1.00,0.00,4.661,0.788,1.00
130-2,0.00,4.654,1.00,0.00,4.661,0.788,1.00
130-3,0.00,4.654,1.00,0.00,4.661,0.788,1.00
131-1,0.93,3.128,0.32,0.93,3.208,0.724,0.44
131-2,0.93,3.026,0.49,0.93,3.098,0.742,0.44
131-3,1.00,4.043,0.12,1.00,4.072,0.805,0.19
132-1,1.00,3.760,0.80,1.00,3.734,0.757,0.77
132-2,1.00,3.751,0.80,1.00,3.722,0.761,0.77
65-1,1.00,3.770,0.16,1.00,3.723,0.652,0.17
65-2,1.00,3.691,0.11,1.00,3.707,0.637,0.11
65-3,1.00,3.720,0.11,1.00,3.736,0.645,0.11
68-1,0.00,4.654,1.00,0.00,4.661,0.788,1.00
68-2,0.00,4.654,1.00,0.00,4.661,0.788,1.00
69-1,1.00,3.853,0.83,1.00,3.839,0.828,0.79
69-2,1.00,3.882,0.43,1.00,3.838,0.703,0.58
70-1,0.00,4.654,1.00,0.00,4.661,0.788,1.00
70-2,1.00,3.452,0.33,1.00,3.453,0.735,0.33
70-3,1.00,3.149,0.26,1.00,3.100,0.675,0.28
72-1,0.93,3.552,0.01,0.93,3.551,0.757,0.07
72-2,0.93,3.584,0.01,0.93,3.640,0.821,0.02
73-1,1.00,6.554,1.00,1.00,6.707,2.403,1.00
73-2,1.00,6.554,1.00,1.00,6.707,2.403,1.00
73-3,1.00,38.026,1.00,1.00,38.118,8.767,1.00
74-1,0.53,4.379,0.31,0.53,4.210,0.756,0.28
74-2,1.00,3.307,0.51,1.00,3.394,0.724,0.50
75-1,1.00,3.410,0.70,1.00,3.434,0.885,0.73
75-2,1.00,3.709,0.70,1.00,3.748,0.680,0.70
79-1,0.00,4.654,1.00,0.00,4.661,0.788,1.00
79-2,0.00,4.654,1.00,0.00,4.661,0.788,1.00
79-3,0.00,4.654,1.00,0.00,4.661,0.788,1.00
80-1,0.73,2.979,0.31,0.73,3.068,0.766,0.44
80-2,1.00,3.084,0.52,1.00,3.178,0.812,0.60
81-1,1.00,4.051,0.52,1.00,4.008,0.736,0.54
81-2,1.00,4.051,0.52,1.00,4.008,0.736,0.54
82-1,1.00,3.978,0.50,1.00,4.002,0.815,0.50
83-1,1.00,4.430,0.71,1.00,4.497,0.657,0.80
83-2,1.00,3.610,0.08,1.00,3.547,0.717,0.08
84-1,0.87,4.535,0.12,0.87,4.532,0.749,0.27
85-1,1.00,3.212,0.59,1.00,3.177,0.755,0.55
85-2,1.00,3.212,0.59,1.00,3.177,0.755,0.55
86-1,1.00,3.719,0.96,1.00,3.657,0.773,0.86
86-2,1.00,3.719,0.96,1.00,3.657,0.773,0.86
86-3,0.93,3.878,0.64,0.94,3.847,0.783,0.64
87-1,0.93,4.063,0.52,0.93,3.987,0.804,0.52
87-2,0.93,4.053,0.23,0.93,3.884,0.801,0.25
87-3,0.47,4.558,0.84,0.47,4.532,0.794,0.82
88-1,0.00,4.654,1.00,0.00,4.661,0.788,1.00
89-1,0.00,4.654,1.00,0.00,4.661,0.788,1.00
89-2,0.00,4.654,1.00,0.00,4.661,0.788,1.00
89-3,0.00,4.654,1.00,0.00,4.661,0.788,1.00
91-1,0.00,4.654,1.00,0.00,4.661,0.788,1.00
91-2,0.00,4.654,1.00,0.00,4.661,0.788,1.00
91-3,0.00,4.654,1.00,0.00,4.661,0.788,1.00
93-1,0.00,4.654,1.00,0.00,4.661,0.788,1.00
93-2,0.00,4.654,1.00,0.00,4.661,0.788,1.00
94-1,1.00,3.656,0.63,1.00,3.667,0.750,0.64
95-1,0.00,4.654,1.00,0.00,4.661,0.788,1.00
95-2,0.00,4.654,1.00,0.00,4.661,0.788,1.00
96-1,0.00,4.654,1.00,0.00,4.661,0.788,1.00
96-2,0.00,4.654,1.00,0.00,4.661,0.788,1.00
96-3,0.00,4.654,1.00,0.00,4.661,0.788,1.00
97-1,1.00,3.462,0.45,1.00,3.298,0.864,0.49
97-2,0.00,4.654,1.00,0.00,4.661,0.788,1.00
97-3,0.00,4.654,1.00,0.00,4.661,0.788,1.00
98-1,1.00,4.286,0.52,1.00,4.267,0.796,0.52
99-1,1.00,3.373,0.26,1.00,3.341,0.847,0.31
